product_name,ingredient_list,cluster,x,y
Peel off face mask- Papaya,"acrylates/c10-30 alkyl acrylate crosspolymer, ci 14720, ci 15985, deionized water, disodium edta, ethanol, fragrance, phenoxyethanol (and) chlorphenesin (and) glycerin, polysorbate-20, polyvinyl alcohol, propylene glycol",1,11.548961,-0.90261704
Peel off face mask- Strawberry,"acrylates/c10-30 alkyl acrylate crosspolymer, ci 14720, deionized water, disodium edta, ethanol, fragrance, phenoxyethanol (and) chlorphenesin (and) glycerin, polysorbate-20, polyvinyl alcohol, propylene glycol",1,11.58155,-0.89703876
Peel off mask Cucumber,"ci 20010, deionized water, disodium edta, ethanol, fragrance, phenoxyethanol, methyl paraben, propyl paraben, polysorbate-20, polyvinyl alcohol, propylene glycol",1,11.266051,-1.2102067
Peel off mask Lemon,"ci 20010, deionized water, disodium edta, ethanol, fragrance, phenoxyethanol, methyl paraben, propyl paraben, polysorbate-20, polyvinyl alcohol, propylene glycol",1,11.321233,-1.1562847
Peel off mask Olive,"ci 20010, deionized water, disodium edta, ethanol, fragrance, phenoxyethanol, methyl paraben, propyl paraben, polysorbate-20, polyvinyl alcohol, propylene glycol",1,11.287296,-1.1900411
Peel off mask- Gold cavier,"acrylates/c10-30 alkyl acrylate crosspolymer, deionized water, disodium edta, ethanol, fragrance, mica, phenoxyethanol 
(and) methylparaben 
(and) ethyl paraben 
(and) propyl paraben, polysorbate-20, polyvinyl alcohol, propylene glycol",1,11.537638,-0.89421946
Perfetto Brand Instant Whitening Soap 125 g,"deionized water, fragrance, glycerin, hydrolyzed collagen, limonia acidisma l., niacinamide, prunus amygdalus dulcis (sweet almond) oil, sodium cocoyl isethionate, sodium lauryl sulfate, sodium palmate, sodium palm kernelate, titanium dioxide",2,7.767003,0.5548054
Perfetto Brand Snow Whitening Soap 125 g,"deionized water, fragrance, glycerin, limonia acidisma l., niacinamide, prunus amygdalus dulcis (sweet almond) oil, sodium cocoyl isethionate, sodium lauryl sulfate, sodium palmate, sodium palm kernelate, titanium dioxide",2,7.6748953,0.4833278
Perfetto Hair Serum With Argan oil 125 ml,"argania spinosa kernel oil, cyclopentasiloxane (and) cyclotetrasiloxane (and) dimethiconol, fragrance, mineral oil",4,11.576361,5.3201046
Perfetto Snow Facial wash,"deionized water, fragrance, glyceryl monostearate, glycol distearate, methyl lactate, myristic acid, palmitic acid, phenoxyethanol, ethyl paraben, methyl paraben, propyl paraben, potassium hydroxide, propylene glycol, sodium laureth sulfate, sorbitol, stearic acid, tocopheryl acetate",7,-3.5328624,7.8655887
Perthin Permethrin BP 5%+ Crotamiton BP 10% Lotion 80 ml.,"acrylates/c10-30 alkyl acrylate crosspolymer, beta glucan, butylene glycol (and) water (and) citrus reticulata (tangerine) peel extract, c12-15 alkyl benzoate, caprylic/capric triglyceride, cetearyl alcohol (and) glyceryl stearate (and) peg-40 stearate (and) ceteareth-20, ceteth-20 (and) cetyl alcohol (and) glyceryl stearate (and) peg-75 stearate (and) steareth-20, cyclopentaxiloxane, deionized water, disodium edta, distarch phosphate, fragrance, glycerin, glycine soja (soybean) protein, niaciamide, phenoxyethanol, methylparaben, porpylparaben, propylene glycol, tocopheryl acetate, tridecyl trimellitate",5,12.067832,1.6172112
Perzil Plus Soap 80 g,"aloe barbadensis leaf extract, ci 42090, deionized water, fragrance, glycerin, lauryl hydroxysultaine, prunus amygdalus dulcis (sweet almond) oil, sodium lauryl sulfate, sodium palmate, sodium palm kernelate, tranexamic acid",2,8.836081,0.014287291
Petrleum jelly-Aloe vera,"fragrance, laureth-4, mineral oil, petrolatum",5,9.855303,4.981939
Petrleum jelly-Cocoa Butter 100g,"fragrance, microcrystalline wax, mineral oil, paraffin, petrolatum",5,10.423527,-3.570459
Petrleum jelly-Coconut 100g,"fragrance, microcrystalline wax, mineral oil, paraffin, petrolatum",5,10.423495,-3.5703664
Petrleum jelly-Honey 100g,"fragrance, microcrystalline wax, mineral oil, paraffin, petrolatum",5,10.423453,-3.5707448
Petrleum jelly-Olive 100g,"fragrance, microcrystalline wax, mineral oil, paraffin, petrolatum",5,10.419777,-3.585577
Petrleum jelly-Original 100g,"microcrystalline wax, mineral oil, paraffin, petrolatum",5,10.422618,-3.5665665
Petrleum jelly-Rose,"fragrance, mineral oil, petrolatum",5,9.89248,5.4968543
Petroleum jelly-Cocoa Butter,"fragrance, laureth-4, mineral oil, petrolatum",5,9.864215,4.9760485
Petroleum jelly-Normal (without perfume),"mineral oil, petrolatum",5,9.84563,5.4836154
Pink Color For Vollarey Lip Mois Rose,"ci 73360:1﻿, polyglyceryl-2 triisostearate, titanium oxide, polyglyceryl-2 triisostearate",5,9.639592,13.874826
Pond's Magic Powder (Pink),"aluminum starch octenylsuccinate, d&c red 27 al. lake, fragrance, magnesium stearate, red 30, ci 73360, stearic acid, talcam, zinc stearate",5,1.9111363,7.174511
Private area whitening cream,"aqua, carbomer, disodium edta, fragrance, glyceryl stearate (and) sorbitan monoleate (and) stearic acid (and) fatty alcohol polyoxyethylene ether, glyceryl stearate and peg-100 stearate, isopropyl miristate, mineral oil, niacinamide (vitamin b3), phenoxyethanol & ethylhexylglycerin, polysorbate 60, shea butter, sunflower seed oil, tocopherol acetate, triethanolamide",5,15.02275,6.7676563
Pro White Active Sun Protection Face cream SPF 50 50ml,"ci 19140, citrus reticulata (tangerine) peel extract (and) water (aqua) (and) butylene glycol, cyclopentasiloxane (and) dimethicone crosspolymer, cyclopentasiloxane (and) dimethiconol, deionized water, dimethicone, fragrance, glycerin, isopentyldiol, mineral oil, phenoxyethanol (and) chlorphenesin (and) aqua (and) glycerin, polymethylsilsesquioxane, sodium polyacrylate (and) c13-14 isoalkane (formerly c13-14 isoparaffin) (and) laureth-7, titanium dioxide, titanium dioxide (and) aluminum hydroxide﻿ (and) dimethicone",5,10.161916,8.2265625
Proskin Body Lotion 100 ml,"acrylates/c10-30 alkyl acrylate crosspolymer, cetearyl alcohol (and) ceteareth-20, cetearyl alcohol, deionized water, dimethicone, disodium edta, fragrance, glycerin, glyceryl stearate, helianthus annuus (sunflower) seed oil, isopropyl myristate, niacinamide, persea gratissima (avocado) oil, phenoxyethanol (and) ethylparaben (and) methylparaben (and) propylparaben, titanium dioxide, tocopheryl acetate, vitamin b5",5,11.591904,8.390123
Pure Soap Super white 100 g,"ci 15985, ci 19140, deionized water, fragrance, glycerin, hydrolyzed collagen, niacinamide, prunus amygdalus dulcis (sweet almond) oil, sodium cocoyl isethionate, sodium lauryl sulfate, sodium palmate, sodium palm kernelate",2,8.055604,0.69933283
Purifying Toner,"bis-ethoxydiglycol cyclohexane 1,4-dicarboxylate, butylene glycol (and) water (and) citrus reticulata (tangerine) peel extract, deionized water, disodium edta, ethanol, fragrance, helxylene glycol, opuntia ficus-indica stem extract, peg-40 hydrogenated castol oil, panthenol, polyglutamic acid, sodium hyaluronate, dosium acetylated hyaluronate, hydrolyzed sodium hyaluronate, hydroxypropyltrimonium hyaluronate, lactobacillus/collagen/mesembryanthemum crystallinum leaf extract ferment lysate, propanediol, henoxyethanol (and) chlorphenesin (and) aqua (and) glycerin",5,11.083198,8.356743
Qoziflix Skin Whitening cream 30 g,"acrylates/c10-30 alkyl acrylate crosspolymer, benzyl alcohol (and) ethylhexylglycerin (and) tocopherol, beta-glucan, deionized water, disodium edta, fructooligosaccharides (and) beta vulgaris (beet) root extract (and) water, glycerin/water/cystoseira tamariscifolia extract/phenoxyethanol, glycerin, mineral oil, myristoyl tripeptide-31, polysorbate 20, sodium hyaluronate, sodium polyacrylate (and) c13-14 isoalkane (formerly c13-14 isoparaffin) (and) laureth-7, tranexamic acid, water (and) alcohol denat. (and) passiflora quadrangularis fruit extract (and) citrus limon (lemon) fruit extract (and) ananas sativus (pineapple) fruit extract (and) vitis vinifera (grape) fruit extract (and) sodium bisulfite (and) potassium sorbate,  pentasodium tetracarboxymethyl dipeptide-51, pentasodium tetracarboxymethyl acetylhydroxyprolyl dipeptide-12",5,12.999808,7.805215
ROSEMARY SHAMPOO RELAXING ANTI-FALL & GROWING,"ci 42090, citric acid, cocamide dea, cocamidopropyl betaine, deionized water, disodium edta, fragrance, methylchloroisothiazolinone / methylisothiazolinone, polyquaternium-7, polysorbate 20, propylene glycol, sodium laureth sulfate, sodium chloride",3,5.160945,0.36611316
Rapid Relief Cream,"acrylates/c10-30 alkyl acrylate crosspolymer, cetearyl alcohol, cyclopentasiloxane, cyclotetrasiloxane, dimethiconol, deionized water, disodium edta, glycerin, glyceryl stearate, sorbitan oleate, stearic acid, ceteareth-25, c9-15 alkyl phosphate, mineral oil, petrolatum, phenoxyrthanol, ethylhexulglycerin, stearic acid, titanium dioxide, triethanolamine",6,19.139612,8.164242
Rapid Relief Gel,"carbomer, deionized water, disodium edta, methylchloroisothiazolinone / methylisothiazolinone, triethanolamine",1,12.171573,0.87429017
Realbeauty Hair Protein Treatment 100 ml.,"cetrimonium chloride, cyclopentasiloxane, d-penthanol, deionized water, dimethicone, dimethiconol/aminopropyl silsesquioxanecopolymer (and)trideceth-12 (and) cetrimonium chloride, fragrance, glycerin, mineral oil, phenoxyethanol, ethylhexylglycerin, phenytrimethicone, polyquaternium-37 (and) propylene glycol dicaprylate/dicaprate (and) ppg-1 trideceth-6, water, amodimethicone, trideceth-6, trideceth-12, glycerin",5,13.043511,2.5042727
Realbeauty Rosemarry Hair Mask 340 ml.,"behentrimonium chloride, cetearyl alcohol (and) dipalmitoylethyl hydroxyethylmonium methosulfate (and) ceteareth-20, cetearyl alcohol, glyceryl stearate, peg-40 stearate, ceteareth-20, cetearyl alcohol, cetrimonium chloride, deionized water, dimethicone (and) amodimethicone (and) laureth-4 (and) laureth-23（and）polyquaternium-10, disodium edta, fragrance, glycerin, guar hydroxypropyltrimonium chloride (and) acrylamidopropyltrimonium chloride/acrylamide copolymer, mineral oil, phenoxyethanol & ethylhexylglycerin, polyacrylamidopropyltrimonium chloride, water (and) propoxytetramethylpiperidinyl dimethicone (and) trideceth-6",5,19.149115,4.8388395
Realbeauty Rosemary Conditioner 355 ml.,"behentrimonium chloride, cetearyl alcohol (and) dipalmitoylethyl hydroxyethylmonium methosulfate (and) ceteareth-20, cetearyl alcohol, glyceryl stearate, peg-40 stearate, ceteareth-20, cetearyl alcohol, cetrimonium chloride, deionized water, dimethicone (and) amodimethicone (and) laureth-4 (and) laureth-23（and）polyquaternium-10, disodium edta, fragrance, glycerin, mineral oil, phenoxyethanol & ethylhexylglycerin, polyacrylamidopropyltrimonium chloride, water (and) propoxytetramethylpiperidinyl dimethicone (and) trideceth-6",5,19.121943,4.8629303
Realbeauty Rosemary Hair Serum 59 ml.,"ci 17200, ci 45000, fragrance, mineral oil",5,2.2638857,6.8715315
Realbeauty Rosemary Heat Protectant Spray for hair 236 ml,"benzophenone-4, benzyl alcohol (and) ethylhexylglycerin (and) tocopherol, cetrimonium chloride, d-panthenol, deionized water, dimethiconol/aminopropyl silsesquioxanecopolymer (and)trideceth-12 (and) cetrimonium chloride, disodium edta, fragrance, glycerin, niacinamide, peg-12 dimethicone, peg/ppg-20/20 phenylisopropyl caprylyl dimethicone, polysorbate 20, propylene glycol, water, amodimethicone, trideceth-6, trideceth-12, glycerin",5,13.048175,2.5073535
Realbeauty Rosemary Shampoo 355 ml.,"ci 15985, ci 19140, cocamidopropyl betaine, dl-panthenol (vitamin b5), deionized water, disodium edta, fragrance, glycerin, glycol distearate, ppg-3 caprylyl ether, phenoxyethanol (and) chlorophenesin (and) glycerin, polysorbate 20, potassium laureth-4 carboxylate, silicone quaternium-20, sodium chloride, sodium laureth sulfate",3,4.479545,1.6576443
Red Apple Keratin Conditioner,"amodimethicone (and) trideceth-10, behentrimonium chloride, cetearyl alcohol (and) ceteareth-20, cetrimonium chloride, cetyl alcohol, cocamide mea, deionized water, disodium edta, fragrance, glycerin, mineral oil, phenoxyethanol&ethylhexylglycerine",5,18.66819,4.979563
Red Apple Keratin Conditioner *ปรับสูตร 8/3/21,"amodimethicone (and) trideceth-10, behentrimonium chloride, cetrimonium chloride, cetyl alcohol (and) glyceryl stearate (and) peg-75 stearate (and) ceteth-20 (and) steareth-20, cetyl alcohol, cocamide mea, deionized water, disodium edta, fragrance, glycerin, mineral oil, phenoxyethanol&ethylhexylglycerine, stearyl alcohol",5,18.698248,5.0280137
Red VX Anti-Melasma Skin Whitening Cream,"acrylates/c10-30 alkyl acrylate crosspolymer, benzyl alcohol (and) ethylhexylglycerin (and) tocopherol, beta-glucan, deionized water, disodium edta, fructooligosaccharides (and) beta vulgaris (beet) root extract (and) water, glycerin/water/cystoseira tamariscifolia extract/phenoxyethanol, glycerin, mineral oil, myristoyl tripeptide-31, polysorbate 20, sodium hyaluronate, sodium polyacrylate (and) c13-14 isoalkane (formerly c13-14 isoparaffin) (and) laureth-7, tranexamic acid, water (and) alcohol denat. (and) passiflora quadrangularis fruit extract (and) citrus limon (lemon) fruit extract (and) ananas sativus (pineapple) fruit extract (and) vitis vinifera (grape) fruit extract (and) sodium bisulfite (and) potassium sorbate,  pentasodium tetracarboxymethyl dipeptide-51, pentasodium tetracarboxymethyl acetylhydroxyprolyl dipeptide-12",5,13.005867,7.79406
Rubera Bleaching soap,"ci 77266, deionized water, fragrance, glycerin, niacinamide, prunus amygdalus dulcis (sweet almond) oil, sodium lauryl sulfate, sodium palmate, sodium palm kernelate, thanaka extract, tranexamic acid",2,8.934391,0.39043996
Rubera Face Cream 50 ml- Coconut,"citric acid, cyclopentasiloxane, cyclopentasiloxane (and) dimethicone crosspolymer, deionized water, disodium edta, fragrance, glycereth-26, niacinamide, polyglyceryl-2 triisostearate, titanium oxide, phenoxyethanol (and) chlorphenesin (and) aqua (and) glycerin, polymethylsilsesquioxane, sodium hyaluronate, sodium polyacrylate & c13-14 isoparaffin & laureth-7 & water",5,10.671914,8.043523
Rubera Face Cream 50 ml- Hyaluronic acid,"citric acid, cyclopentasiloxane, cyclopentasiloxane (and) dimethicone crosspolymer, deionized water, disodium edta, fragrance, glycereth-26, niacinamide, polyglyceryl-2 triisostearate, titanium oxide, phenoxyethanol (and) chlorphenesin (and) aqua (and) glycerin, polymethylsilsesquioxane, sodium hyaluronate, sodium polyacrylate & c13-14 isoparaffin & laureth-7 & water",5,10.70512,8.076012
Rubera Face Cream 50 ml- Vitamin C,"3-o-ethyl ascorbic acid, citric acid, cyclopentasiloxane, cyclopentasiloxane (and) dimethicone crosspolymer, deionized water, disodium edta, fragrance, glycereth-26, polyglyceryl-2 triisostearate, titanium oxide, penthenol, phenoxyethanol (and) chlorphenesin (and) aqua (and) glycerin, polymethylsilsesquioxane, sodium polyacrylate & c13-14 isoparaffin & laureth-7 & water",5,10.733364,8.110023
Rubera Face Cream 50 ml- Whitening,"citric acid, cyclopentasiloxane, cyclopentasiloxane (and) dimethicone crosspolymer, deionized water, disodium edta, fragrance, glycereth-26, niacinamide, polyglyceryl-2 triisostearate, titanium oxide, penthenol, phenoxyethanol (and) chlorphenesin (and) aqua (and) glycerin, polymethylsilsesquioxane, sodium polyacrylate & c13-14 isoparaffin & laureth-7 & water",5,10.729101,8.072152
Rubera Face Serum 50 ml- Argan oil,"argania spinosa kernel oil, citric acid, cyclopentasiloxane, cyclopentasiloxane (and) dimethicone crosspolymer, deionized water, dipotassium glycyrrhizate, disodium edta, fragrance, glycereth-26, glycerin(and)hydrogenated lecithin(and)water(and) ceramide 3(and)caprylic/capric triglyceride, isopentyldiol, niacinamide, penthenol, phenoxyethanol (and) chlorphenesin (and) aqua (and) glycerin, polyglutamic acid, sodium hyaluronate, dosium acetylated hyaluronate, hydrolyzed sodium hyaluronate, hydroxypropyltrimonium hyaluronate, lactobacillus/collagen/mesembryanthemum crystallinum leaf extract ferment lysate, sodium polyacrylate & c13-14 isoparaffin & laureth-7 & water, titanium dioxide",5,11.02869,8.35234
Rubera Face Serum 50 ml- Retinol Serum,"citric acid, cyclopentasiloxane, cyclopentasiloxane (and) dimethicone crosspolymer, deionized water, dipotassium glycyrrhizate, disodium edta, fragrance, glycereth-26, glycerin (and) retinal, glycerin(and)hydrogenated lecithin(and)water(and) ceramide 3(and)caprylic/capric triglyceride, isopentyldiol, penthenol, phenoxyethanol (and) chlorphenesin (and) aqua (and) glycerin, polyglutamic acid, sodium hyaluronate, dosium acetylated hyaluronate, hydrolyzed sodium hyaluronate, hydroxypropyltrimonium hyaluronate, lactobacillus/collagen/mesembryanthemum crystallinum leaf extract ferment lysate, sodium polyacrylate & c13-14 isoparaffin & laureth-7 & water, titanium dioxide",5,10.987302,8.278614
Rubera Face Serum 50 ml- Tea tree Serum,"citric acid, cyclopentasiloxane, cyclopentasiloxane (and) dimethicone crosspolymer, deionized water, dipotassium glycyrrhizate, disodium edta, fragrance, glycereth-26, glycerin(and)hydrogenated lecithin(and)water(and) ceramide 3(and)caprylic/capric triglyceride, isopentyldiol, niacinamide, penthenol, phenoxyethanol (and) chlorphenesin (and) aqua (and) glycerin, polyglutamic acid, sodium hyaluronate, dosium acetylated hyaluronate, hydrolyzed sodium hyaluronate, hydroxypropyltrimonium hyaluronate, lactobacillus/collagen/mesembryanthemum crystallinum leaf extract ferment lysate, sodium polyacrylate & c13-14 isoparaffin & laureth-7 & water, titanium dioxide",5,10.921454,8.2071905
